Category,Sub-Category,Product Name,Product ID
,,Panasonic KX MC6040 Color Laser Multifunction Printer,TEC-MA-10003356
,,Penpower WorldCard Pro Card Scanner,TEC-MA-10003493
,,Plantronics Single Ear Headset,TEC-MA-10004086
,,Ricoh - Ink Collector Unit for GX3000 Series Printers,TEC-MA-10002930
,,Socket Bluetooth Cordless Hand Scanner (CHS),TEC-MA-10001031
,,Star Micronics TSP100 TSP143LAN Receipt Printer,TEC-MA-10004552
,,Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241
,,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,TEC-MA-10004679
,,Swingline SM12-08 MicroCut Jam Free Shredder,TEC-MA-10001148
,,Texas Instrument TI-15 Fraction Calculator,TEC-MA-10000752
,,Texas Instruments TI-34 Scientific Calculator,TEC-MA-10000423
,,"Vtech AT&T CL2940 Corded Speakerphone, Black",TEC-MA-10003329
,,Wasp CCD Handheld Bar Code Reader,TEC-MA-10003066
,,Xerox WorkCentre 6505DN Laser Multifunction Printer,TEC-MA-10003353
,,Zebra GK420t Direct Thermal/Thermal Transfer Printer,TEC-MA-10001695
,,Zebra GX420t Direct Thermal/Thermal Transfer Printer,TEC-MA-10004002
,,Zebra ZM400 Thermal Label Printer,TEC-MA-10000045
,Phones,Aastra 57i VoIP phone,TEC-PH-10003645
,,Adtran 1202752G1,TEC-PH-10002563
,,Anker 24W Portable Micro USB Car Charger,TEC-PH-10000912
,,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,TEC-PH-10002293
,,Anker Astro 15000mAh USB Portable Charger,TEC-PH-10001448
,,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,TEC-PH-10003187
,,Apple EarPods with Remote and Mic,TEC-PH-10002350
,,Apple iPhone 5,TEC-PH-10002885
,,Apple iPhone 5C,TEC-PH-10001061
,,Apple iPhone 5S,TEC-PH-10001363
,,ARKON Windshield Dashboard Air Vent Car Mount Holder,TEC-PH-10000169
,,AT&T 1070 Corded Phone,TEC-PH-10002398
,,AT&T 1080 Corded phone,TEC-PH-10000576
,,AT&T 1080 Phone,TEC-PH-10004120
,,AT&T 17929 Lendline Telephone,TEC-PH-10002890
,,AT&T 841000 Phone,TEC-PH-10004614
,,AT&T CL82213,TEC-PH-10001615
,,AT&T CL83451 4-Handset Telephone,TEC-PH-10002447
,,AT&T EL51110 DECT,TEC-PH-10002075
,,AT&T SB67148 SynJ,TEC-PH-10000586
,,AT&T TR1909W,TEC-PH-10003273
,,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",TEC-PH-10003601
,,Avaya 4621SW VoIP phone,TEC-PH-10001198
,,Avaya 5410 Digital phone,TEC-PH-10004080
,,Avaya 5420 Digital phone,TEC-PH-10004536
,,Avaya IP Phone 1140E VoIP phone,TEC-PH-10002352
,,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,TEC-PH-10002365
,,Belkin iPhone and iPad Lightning Cable,TEC-PH-10000004
,,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",TEC-PH-10000923
,,BlackBerry Q10,TEC-PH-10003691
,,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,TEC-PH-10003437
,,"BlueLounge Milo Smartphone Stand, White/Metallic",TEC-PH-10001644
,,Bose SoundLink Bluetooth Speaker,TEC-PH-10001760
,,Cisco 8x8 Inc. 6753i IP Business Phone System,TEC-PH-10004667
,,Cisco IP Phone 7961G-GE VoIP phone,TEC-PH-10003580
,,Cisco IP Phone 7961G VoIP phone - Dark gray,TEC-PH-10004434
,,Cisco Small Business SPA 502G VoIP phone,TEC-PH-10001433
,,Cisco SPA 501G IP Phone,TEC-PH-10001949
,,Cisco SPA 502G IP Phone,TEC-PH-10004345
,,Cisco SPA112 2 Port Phone Adapter,TEC-PH-10004912
,,Cisco SPA301,TEC-PH-10002496
,,Cisco SPA508G,TEC-PH-10003885
,,Cisco SPA525G2 IP Phone - Wireless,TEC-PH-10000149
,,Clarity 53712,TEC-PH-10002085
,,Classic Ivory Antique Telephone ZL1810,TEC-PH-10004959
,,ClearOne Communications CHAT 70 OC Speaker Phone,TEC-PH-10004042
,,Clearsounds A400,TEC-PH-10000141
,,ClearSounds CSC500 Amplified Spirit Phone Corded phone,TEC-PH-10002170
,,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,TEC-PH-10000347
,,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,TEC-PH-10000148
,,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,TEC-PH-10004522
,,Digium D40 VoIP phone,TEC-PH-10001336
,,GE 2-Jack Phone Line Splitter,TEC-PH-10003963
,,GE 30522EE2,TEC-PH-10000455
,,GE 30524EE4,TEC-PH-10004977
,,GE DSL Phone Line Filter,TEC-PH-10000439
,,Gear Head AU3700S Headset,TEC-PH-10004774
,,Geemarc AmpliPOWER60,TEC-PH-10003505
,,Google Nexus 5,TEC-PH-10002834
,,Grandstream GXP1160 VoIP phone,TEC-PH-10002538
,,Grandstream GXP2100 Mainstream Business Phone,TEC-PH-10003357
,,Griffin GC17055 Auxiliary Audio Cable,TEC-PH-10004100
,,Griffin GC36547 PowerJolt SE Lightning Charger,TEC-PH-10002070
,,HTC One,TEC-PH-10001051
,,HTC One Mini,TEC-PH-10000369
,,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,TEC-PH-10001552
,,i.Sound Portable Power - 8000 mAh,TEC-PH-10003800
,,iHome FM Clock Radio with Lightning Dock,TEC-PH-10001924
,,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",TEC-PH-10001300
,,Innergie mMini Combo Duo USB Travel Charging Kit,TEC-PH-10001819
,,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,TEC-PH-10003589
,,iOttie HLCRIO102 Car Mount,TEC-PH-10002583
,,iOttie XL Car Mount,TEC-PH-10000127
,,Jabra BIZ 2300 Duo QD Duo Corded Headset,TEC-PH-10001254
,,Jabra SPEAK 410,TEC-PH-10002103
,,Jabra SPEAK 410 Multidevice Speakerphone,TEC-PH-10002824
,,Jabra Supreme Plus Driver Edition Headset,TEC-PH-10003811
,,Jackery Bar Premium Fast-charging Portable Charger,TEC-PH-10003215
,,Jawbone JAMBOX Wireless Bluetooth Speaker,TEC-PH-10001835
,,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,TEC-PH-10000038
,,JBL Micro Wireless Portable Bluetooth Speaker,TEC-PH-10003931
,,Jensen SMPS-640 - speaker phone,TEC-PH-10000193
,,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,TEC-PH-10003875
,,Konftel 250 Conference phone - Charcoal black,TEC-PH-10002033
,,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",TEC-PH-10003988
,,LG Electronics Tone+ HBS-730 Bluetooth Headset,TEC-PH-10002262
,,LG Exalt,TEC-PH-10002789
,,LG G2,TEC-PH-10002645
,,LG G3,TEC-PH-10001619
,,"Logitech B530 USB Headset - headset - Full size, Binaural",TEC-PH-10002923
,,Logitech Mobile Speakerphone P710e - speaker phone,TEC-PH-10001580
,,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,TEC-PH-10001870
,,Macally Suction Cup Mount,TEC-PH-10004833
,,Mediabridge Sport Armband iPhone 5s,TEC-PH-10004897
,,Mitel 5320 IP Phone VoIP phone,TEC-PH-10002275
,,Mitel MiVoice 5330e IP Phone,TEC-PH-10004165
,,Mophie Juice Pack Helium for iPhone,TEC-PH-10001425
,,Motorla HX550 Universal Bluetooth Headset,TEC-PH-10002807
,,Motorola Droid Maxx,TEC-PH-10001128
,,Motorola HK250 Universal Bluetooth Headset,TEC-PH-10003555
,,Motorola L703CM,TEC-PH-10004094
,,Motorola L804,TEC-PH-10003092
,,Motorola Moto X,TEC-PH-10002483
,,netTALK DUO VoIP Telephone Service,TEC-PH-10002726
,,Nokia Lumia 1020,TEC-PH-10004241
,,Nokia Lumia 521 (T-Mobile),TEC-PH-10004896
,,Nokia Lumia 925,TEC-PH-10004389
,,Nortel Business Series Terminal T7208 Digital phone,TEC-PH-10001918
,,Nortel Meridian M3904 Professional Digital phone,TEC-PH-10003012
,,Nortel Meridian M5316 Digital phone,TEC-PH-10002555
,,Nortel Networks T7316 E Nt8 B27,TEC-PH-10002660
,,Ooma Telo VoIP Home Phone System,TEC-PH-10003484
,,OtterBox Commuter Series Case - iPhone 5 & 5s,TEC-PH-10004531
,,OtterBox Commuter Series Case - Samsung Galaxy S4,TEC-PH-10004188
,,OtterBox Defender Series Case - iPhone 5c,TEC-PH-10004348
,,OtterBox Defender Series Case - Samsung Galaxy S4,TEC-PH-10002564
,,Panasonic Business Telephones KX-T7736,TEC-PH-10001468
,,Panasonic KX - TS880B Telephone,TEC-PH-10004006
,,Panasonic KX T7736-B Digital phone,TEC-PH-10001809
,,Panasonic KX TS208W Corded phone,TEC-PH-10001305
,,Panasonic KX TS3282B Corded phone,TEC-PH-10000675
,,Panasonic KX TS3282W Corded phone,TEC-PH-10004908
,,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,TEC-PH-10001700
,,Panasonic KX-TG9471B,TEC-PH-10000984
,,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,TEC-PH-10003072
,,Panasonic Kx-TS550,TEC-PH-10004093
,,PayAnywhere Card Reader,TEC-PH-10004071
,,Plantronics 81402,TEC-PH-10002115
,,Plantronics Calisto P620-M USB Wireless Speakerphone System,TEC-PH-10002310
,,Plantronics Cordless Phone Headset with In-line Volume - M214C,TEC-PH-10000215
,,"Plantronics CS 50-USB - headset - Convertible, Monaural",TEC-PH-10002468
,,Plantronics Encore H101 Dual Earpieces Headset,TEC-PH-10003171
,,Plantronics HL10 Handset Lifter,TEC-PH-10000486
,,Plantronics MX500i Earset,TEC-PH-10001527
,,Plantronics Voyager Pro HD - Bluetooth Headset,TEC-PH-10000673
,,Plantronics Voyager Pro Legend,TEC-PH-10001530
,,PNY Rapid USB Car Charger - Black,TEC-PH-10004875
,,Polycom CX300 Desktop Phone USB VoIP phone,TEC-PH-10001299
,,Polycom CX600 IP Phone VoIP phone,TEC-PH-10001494
,,Polycom SoundPoint IP 450 VoIP phone,TEC-PH-10002549
,,Polycom SoundPoint Pro SE-225 Corded phone,TEC-PH-10001079
,,Polycom SoundStation2 EX Conference phone,TEC-PH-10001578
,,Polycom VoiceStation 500 Conference phone,TEC-PH-10002415
,,Polycom VVX 310 VoIP phone,TEC-PH-10000895
,,PowerGen Dual USB Car Charger,TEC-PH-10004700
,,PureGear Roll-On Screen Protector,TEC-PH-10000011
,,Pyle PMP37LED,TEC-PH-10001557
,,Pyle PRT45 Retro Home Telephone,TEC-PH-10004830
,,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,TEC-PH-10002185
,,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,TEC-PH-10001795
,,RCA ViSYS 25423RE1 Corded phone,TEC-PH-10003535
,,RCA ViSYS 25425RE1 Corded phone,TEC-PH-10002817
,,RCA ViSYS 25825 Wireless digital phone,TEC-PH-10003174
,,RCA Visys Integrated PBX 8-Line Router,TEC-PH-10004922
,,Samsung Convoy 3,TEC-PH-10000562
,,Samsung Galaxy Mega 6.3,TEC-PH-10001459
,,Samsung Galaxy Note 2,TEC-PH-10002200
,,Samsung Galaxy Note 3,TEC-PH-10002680
,,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),TEC-PH-10000560
,,Samsung Galaxy S4,TEC-PH-10002584
,,Samsung Galaxy S4 Active,TEC-PH-10000730
,,Samsung Galaxy S4 Mini,TEC-PH-10002624
,,Samsung HM1900 Bluetooth Headset,TEC-PH-10003095
,,Samsung Replacement EH64AVFWE Premium Headset,TEC-PH-10003442
,,Samsung Rugby III,TEC-PH-10001750
,,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,TEC-PH-10003655
,,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213
,,Shocksock Galaxy S4 Armband,TEC-PH-10000307
,,ShoreTel ShorePhone IP 230 VoIP phone,TEC-PH-10002922
,,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",TEC-PH-10004924
,,"SmartStand Mobile Device Holder, Assorted Colors",TEC-PH-10003356
,,Speck Products Candyshell Flip Case,TEC-PH-10002844
,,Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536
,,Square Credit Card Reader,TEC-PH-10000376
,,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",TEC-PH-10000702
,,Toshiba IPT2010-SD IP Telephone,TEC-PH-10004447
,,Vtech CS6719,TEC-PH-10000526
,,VTech DS6151,TEC-PH-10000441
,,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,TEC-PH-10001944
,,Wilson Electronics DB Pro Signal Booster,TEC-PH-10001817
,,Wilson SignalBoost 841262 DB PRO Amplifier Kit,TEC-PH-10004586
,,Wireless Extenders zBoost YX545 SOHO Signal Booster,TEC-PH-10004539
,,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,TEC-PH-10002597
,,Xiaomi Mi3,TEC-PH-10002114
